generation,run_0
0,14.60370336260651
1,0.002591782558541829
2,0.002591782558541829
3,0.002591782558541829
4,0.002591782558541829
5,0.002591782558541829
6,0.002591782558541829
7,0.002591782558541829
8,0.002591782558541829
9,0.002591782558541829
10,0.002591782558541829
11,0.00011754110049295874
12,0.00011754110049295874
13,2.7496644198784285e-05
14,2.7496644198784285e-05
15,2.7496644198784285e-05
16,2.7496644198784285e-05
17,2.7496644198784285e-05
18,2.7496644198784285e-05
19,2.7496644198784285e-05
20,2.6109732531725965e-05
21,1.5359635728187472e-05
22,4.274006723133504e-06
23,4.274006723133504e-06
24,4.274006723133504e-06
25,4.274006723133504e-06
26,4.274006723133504e-06
27,1.6777440146542299e-06
28,4.534681588423563e-07
29,4.534681588423563e-07
30,2.413930572729049e-08
31,3.125850938843019e-09
32,3.125850938843019e-09
33,3.125850938843019e-09
34,3.125850938843019e-09
35,3.125850938843019e-09
36,3.125850938843019e-09
37,3.125850938843019e-09
38,3.125850938843019e-09
39,3.125850938843019e-09
40,9.312656604008073e-10
41,8.965414837142672e-12
42,8.965414837142672e-12
43,8.965414837142672e-12
44,8.965414837142672e-12
45,8.965414837142672e-12
46,8.965414837142672e-12
47,1.2742839120208434e-12
48,1.2742839120208434e-12
49,1.2742839120208434e-12
50,1.2742839120208434e-12
51,1.2742839120208434e-12
52,1.2742839120208434e-12
53,1.4010600996717263e-13
54,4.2546872623814916e-14
55,4.2546872623814916e-14
56,1.250393058249535e-14
57,7.67934629964881e-15
58,3.229695851882618e-16
59,3.229695851882618e-16
60,3.229695851882618e-16
61,3.229695851882618e-16
62,3.229695851882618e-16
63,3.229695851882618e-16
64,3.229695851882618e-16
65,3.229695851882618e-16
66,4.341710457814005e-17
67,4.341710457814005e-17
68,4.341710457814005e-17
69,4.341710457814005e-17
70,4.341710457814005e-17
71,4.341710457814005e-17
72,3.8902897025057156e-17
73,3.8902897025057156e-17
74,1.2230143085369775e-17
75,1.2230143085369775e-17
76,1.2230143085369775e-17
77,7.52267603066903e-18
78,7.52267603066903e-18
79,7.52267603066903e-18
80,4.072486731334066e-18
81,4.072486731334066e-18
82,4.072486731334066e-18
83,4.072486731334066e-18
84,4.072486731334066e-18
85,1.6001700481551935e-19
86,1.6001700481551935e-19
87,1.6001700481551935e-19
88,1.6001700481551935e-19
89,1.6001700481551935e-19
90,1.6001700481551935e-19
91,1.6001700481551935e-19
92,1.2087145109577012e-19
93,1.2087145109577012e-19
94,1.2087145109577012e-19
95,5.3838849561003626e-20
96,5.3838849561003626e-20
97,5.3838849561003626e-20
98,5.3838849561003626e-20
99,7.198759541155938e-21
100,7.198759541155938e-21
101,7.198759541155938e-21
102,7.198759541155938e-21
103,7.198759541155938e-21
104,7.198759541155938e-21
105,7.198759541155938e-21
106,7.198759541155938e-21
107,7.198759541155938e-21
108,2.054995984033101e-21
109,7.096991969341266e-22
110,3.563354318170673e-22
111,1.2374031101509401e-22
112,8.504822520837505e-23
